[ 2025-10-12 16:48:52,621 ] 164 numexpr.utils - INFO - NumExpr defaulting to 16 threads.
[ 2025-10-12 16:48:56,389 ] 20 root - INFO - Initiate the data ingestion
[ 2025-10-12 16:48:59,810 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-10-12 16:48:59,811 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-10-12 16:48:59,811 ] 75 root - INFO - Exporting train and test file path.
[ 2025-10-12 16:48:59,848 ] 84 root - INFO - Exported train and test file path.
[ 2025-10-12 16:48:59,848 ] 22 root - INFO - Data Initiation Completed
[ 2025-10-12 16:48:59,854 ] 26 root - INFO - Initiate the data Validation
[ 2025-10-12 16:48:59,948 ] 32 root - INFO - Required number of columns:2
[ 2025-10-12 16:48:59,948 ] 33 root - INFO - Data frame has columns:31
[ 2025-10-12 16:48:59,948 ] 32 root - INFO - Required number of columns:2
[ 2025-10-12 16:48:59,948 ] 33 root - INFO - Data frame has columns:31
[ 2025-10-12 16:49:00,052 ] 28 root - INFO - data Validation Completed
[ 2025-10-12 16:49:00,054 ] 31 root - INFO - data Transformation started
[ 2025-10-12 16:49:00,054 ] 67 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-10-12 16:49:00,054 ] 69 root - INFO - Starting data transformation
[ 2025-10-12 16:49:00,070 ] 52 root - INFO - Entered get_data_transformer_object method of Trnasformation class
[ 2025-10-12 16:49:00,070 ] 57 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-10-12 16:49:00,079 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-12 16:49:00,080 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-12 16:49:00,080 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-12 16:49:00,082 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-12 16:49:00,083 ] 35 root - INFO - data Transformation completed
[ 2025-10-12 16:49:00,083 ] 37 root - INFO - Model Training sstared
