[ 2025-10-12 17:22:52,568 ] 164 numexpr.utils - INFO - NumExpr defaulting to 16 threads.
[ 2025-10-12 17:22:56,080 ] 20 root - INFO - Initiate the data ingestion
[ 2025-10-12 17:23:06,584 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-10-12 17:23:06,584 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-10-12 17:23:06,585 ] 75 root - INFO - Exporting train and test file path.
[ 2025-10-12 17:23:06,623 ] 84 root - INFO - Exported train and test file path.
[ 2025-10-12 17:23:06,623 ] 22 root - INFO - Data Initiation Completed
[ 2025-10-12 17:23:06,629 ] 26 root - INFO - Initiate the data Validation
[ 2025-10-12 17:23:06,728 ] 32 root - INFO - Required number of columns:2
[ 2025-10-12 17:23:06,728 ] 33 root - INFO - Data frame has columns:31
[ 2025-10-12 17:23:06,728 ] 32 root - INFO - Required number of columns:2
[ 2025-10-12 17:23:06,728 ] 33 root - INFO - Data frame has columns:31
[ 2025-10-12 17:23:06,843 ] 28 root - INFO - data Validation Completed
[ 2025-10-12 17:23:06,844 ] 31 root - INFO - data Transformation started
[ 2025-10-12 17:23:06,844 ] 67 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-10-12 17:23:06,844 ] 69 root - INFO - Starting data transformation
[ 2025-10-12 17:23:06,860 ] 52 root - INFO - Entered get_data_transformer_object method of Trnasformation class
[ 2025-10-12 17:23:06,860 ] 57 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-10-12 17:23:06,869 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-12 17:23:06,871 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-12 17:23:06,871 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-12 17:23:06,873 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-12 17:23:06,874 ] 35 root - INFO - data Transformation completed
[ 2025-10-12 17:23:06,874 ] 37 root - INFO - Model Training sstared
