[ 2025-10-12 12:47:13,282 ] 164 numexpr.utils - INFO - NumExpr defaulting to 16 threads.
[ 2025-10-12 12:47:16,135 ] 20 root - INFO - Initiate the data ingestion
[ 2025-10-12 12:48:02,453 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-10-12 12:48:02,454 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-10-12 12:48:02,454 ] 75 root - INFO - Exporting train and test file path.
[ 2025-10-12 12:48:02,492 ] 84 root - INFO - Exported train and test file path.
[ 2025-10-12 12:48:02,493 ] 22 root - INFO - Data Initiation Completed
[ 2025-10-12 12:48:02,497 ] 26 root - INFO - Initiate the data Validation
[ 2025-10-12 12:48:02,598 ] 32 root - INFO - Required number of columns:2
[ 2025-10-12 12:48:02,598 ] 33 root - INFO - Data frame has columns:31
[ 2025-10-12 12:48:02,598 ] 32 root - INFO - Required number of columns:2
[ 2025-10-12 12:48:02,598 ] 33 root - INFO - Data frame has columns:31
[ 2025-10-12 12:48:02,698 ] 28 root - INFO - data Validation Completed
[ 2025-10-12 12:48:02,698 ] 31 root - INFO - data Transformation started
[ 2025-10-12 12:48:02,698 ] 67 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-10-12 12:48:02,698 ] 69 root - INFO - Starting data transformation
[ 2025-10-12 12:48:02,715 ] 52 root - INFO - Entered get_data_transformer_object method of Trnasformation class
[ 2025-10-12 12:48:02,715 ] 57 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-10-12 12:48:02,726 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-12 12:48:02,728 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-12 12:48:02,728 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-12 12:48:02,729 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-12 12:48:02,730 ] 35 root - INFO - data Transformation completed
[ 2025-10-12 12:48:02,730 ] 37 root - INFO - Model Training sstared
