[ 2025-10-12 11:04:14,156 ] 164 numexpr.utils - INFO - NumExpr defaulting to 16 threads.
[ 2025-10-12 11:04:15,619 ] 17 root - INFO - Initiate the data ingestion
[ 2025-10-12 11:06:08,476 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-10-12 11:06:08,476 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-10-12 11:06:08,476 ] 75 root - INFO - Exporting train and test file path.
[ 2025-10-12 11:06:08,514 ] 84 root - INFO - Exported train and test file path.
[ 2025-10-12 11:06:08,514 ] 19 root - INFO - Data Initiation Completed
[ 2025-10-12 11:06:08,521 ] 23 root - INFO - Initiate the data Validation
[ 2025-10-12 11:06:08,630 ] 32 root - INFO - Required number of columns:2
[ 2025-10-12 11:06:08,630 ] 33 root - INFO - Data frame has columns:31
[ 2025-10-12 11:06:08,630 ] 32 root - INFO - Required number of columns:2
[ 2025-10-12 11:06:08,630 ] 33 root - INFO - Data frame has columns:31
[ 2025-10-12 11:06:08,724 ] 25 root - INFO - data Validation Completed
[ 2025-10-12 11:06:08,724 ] 28 root - INFO - data Transformation started
[ 2025-10-12 11:06:08,724 ] 67 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-10-12 11:06:08,724 ] 69 root - INFO - Starting data transformation
[ 2025-10-12 11:06:08,740 ] 52 root - INFO - Entered get_data_transformer_object method of Trnasformation class
[ 2025-10-12 11:06:08,741 ] 57 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-10-12 11:06:08,751 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-12 11:06:08,753 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-12 11:06:08,753 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-12 11:06:08,755 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-12 11:06:08,756 ] 32 root - INFO - data Transformation completed
[ 2025-10-12 11:06:08,757 ] 34 root - INFO - Model Training sstared
